Order Number,Order Date,Item Name,Quantity,Product Price,Total products,Order_Date_Only,Order ID,Price
16065,2019-07-31 19:35:00,French Fries,1.0,3.95,11,2019-07-31,,
16065,2019-07-31 19:35:00,Pilau Rice,2.0,2.95,11,2019-07-31,,
16065,2019-07-31 19:35:00,Onion Bhajee,3.0,3.95,11,2019-07-31,,
16064,2019-07-31 19:31:00,Plain Papadum,4.0,0.8,5,2019-07-31,,
16064,2019-07-31 19:31:00,Mint Sauce,1.0,0.5,5,2019-07-31,,
16064,2019-07-31 19:31:00,Chicken Tikka Karahi,1.0,9.95,5,2019-07-31,,
16064,2019-07-31 19:31:00,Mushroom Bhajee,1.0,5.95,5,2019-07-31,,
16064,2019-07-31 19:31:00,Plain Rice,2.0,2.95,5,2019-07-31,,
16063,2019-07-31 19:17:00,Chicken Tikka,1.0,4.95,4,2019-07-31,,
16063,2019-07-31 19:17:00,Royal Paneer,1.0,5.95,4,2019-07-31,,
16063,2019-07-31 19:17:00,Garlic Naan,1.0,2.95,4,2019-07-31,,
16063,2019-07-31 19:17:00,Bottle Diet Coke,1.0,2.95,4,2019-07-31,,
16062,2019-07-31 19:05:00,Korma - Chicken,1.0,8.95,5,2019-07-31,,
16062,2019-07-31 19:05:00,Peshwari Naan,1.0,2.95,5,2019-07-31,,
16062,2019-07-31 19:05:00,Lemon Rice,1.0,3.95,5,2019-07-31,,
16062,2019-07-31 19:05:00,Mushroom Rice,1.0,3.95,5,2019-07-31,,
16062,2019-07-31 19:05:00,Lamb Sylhet,1.0,9.95,5,2019-07-31,,
16061,2019-07-31 19:02:00,Spicy Papadum,2.0,0.8,5,2019-07-31,,
16061,2019-07-31 19:02:00,Red Sauce,1.0,0.5,5,2019-07-31,,
16061,2019-07-31 19:02:00,Plain Rice,1.0,2.95,5,2019-07-31,,
16061,2019-07-31 19:02:00,Dupiaza - Chicken Tikka,1.0,8.95,5,2019-07-31,,
16061,2019-07-31 19:02:00,Chapati,1.0,1.95,5,2019-07-31,,
16060,2019-07-31 18:58:00,Saag - Chicken,1.0,8.95,3,2019-07-31,,
16060,2019-07-31 18:58:00,Saag Paneer,1.0,5.95,3,2019-07-31,,
16060,2019-07-31 18:58:00,Saag Rice,1.0,3.95,3,2019-07-31,,
16059,2019-07-31 18:50:00,Sheek Kebab,1.0,4.95,6,2019-07-31,,
16059,2019-07-31 18:50:00,Plain Papadum,3.0,0.8,6,2019-07-31,,
16059,2019-07-31 18:50:00,Lamb Tikka Masala,1.0,8.95,6,2019-07-31,,
16059,2019-07-31 18:50:00,Pilau Rice,1.0,2.95,6,2019-07-31,,
16059,2019-07-31 18:50:00,Keema Naan,1.0,2.95,6,2019-07-31,,
16059,2019-07-31 18:50:00,French Fries,1.0,3.95,6,2019-07-31,,
16058,2019-07-31 17:16:00,Keema Rice,1.0,3.95,3,2019-07-31,,
16058,2019-07-31 17:16:00,Bombay Aloo,1.0,5.95,3,2019-07-31,,
16058,2019-07-31 17:16:00,Madras - Lamb,1.0,7.95,3,2019-07-31,,
16057,2019-07-31 13:55:00,Lamb Biryani,1.0,9.95,3,2019-07-31,,
16057,2019-07-31 13:55:00,Lamb Tikka Chilli Masala,1.0,8.95,3,2019-07-31,,
16057,2019-07-31 13:55:00,Garlic Naan,1.0,2.95,3,2019-07-31,,
16056,2019-07-30 21:05:00,Paneer Tikka Sizzler,1.0,9.95,4,2019-07-30,,
16056,2019-07-30 21:05:00,Vindaloo Sauce,1.0,3.95,4,2019-07-30,,
16056,2019-07-30 21:05:00,Plain Rice,1.0,2.95,4,2019-07-30,,
16056,2019-07-30 21:05:00,French Fries,1.0,3.95,4,2019-07-30,,
16055,2019-07-30 20:10:00,Chicken Mysore,1.0,9.95,3,2019-07-30,,
16055,2019-07-30 20:10:00,Garlic Naan,3.0,2.95,3,2019-07-30,,
16055,2019-07-30 20:10:00,Lamb Chilli Garlic,1.0,9.95,3,2019-07-30,,
16054,2019-07-30 19:55:00,Aloo Chaat,1.0,4.95,3,2019-07-30,,
16054,2019-07-30 19:55:00,Tandoori Mixed Grill,1.0,11.95,3,2019-07-30,,
16054,2019-07-30 19:55:00,Tandoori Roti,1.0,2.6,3,2019-07-30,,
16053,2019-07-30 18:43:00,King Prawn Puree,1.0,5.95,5,2019-07-30,,
16053,2019-07-30 18:43:00,Plain Papadum,1.0,0.8,5,2019-07-30,,
16053,2019-07-30 18:43:00,Chicken Shashlick,1.0,9.95,5,2019-07-30,,
16053,2019-07-30 18:43:00,Bhindi Bhajee,1.0,5.95,5,2019-07-30,,
16053,2019-07-30 18:43:00,Dhansak Sauce,1.0,3.95,5,2019-07-30,,
16052,2019-07-30 18:43:00,Onion Bhajee,2.0,3.95,4,2019-07-30,,
16052,2019-07-30 18:43:00,Tarka Dall,1.0,5.95,4,2019-07-30,,
16052,2019-07-30 18:43:00,Saag Paneer,1.0,5.95,4,2019-07-30,,
16052,2019-07-30 18:43:00,Baingan Hari Mirch,1.0,5.95,4,2019-07-30,,
16051,2019-07-30 18:38:00,Madras - Chicken,1.0,7.95,4,2019-07-30,,
16051,2019-07-30 18:38:00,Lemon Rice,1.0,3.95,4,2019-07-30,,
16051,2019-07-30 18:38:00,Spicy Papadum,1.0,0.8,4,2019-07-30,,
16051,2019-07-30 18:38:00,French Fries,1.0,3.95,4,2019-07-30,,
16050,2019-07-30 18:33:00,Mint Sauce,1.0,0.5,12,2019-07-30,,
16050,2019-07-30 18:33:00,Lime Pickle,1.0,0.5,12,2019-07-30,,
16048,2019-07-30 18:01:00,Mango Chutney,2.0,0.5,6,2019-07-30,,
16047,2019-07-30 17:35:00,Red Sauce,1.0,0.5,6,2019-07-30,,
16043,2019-07-30 17:00:00,Onion Chutney,1.0,0.5,8,2019-07-30,,
16043,2019-07-30 17:00:00,Red Sauce,1.0,0.5,8,2019-07-30,,
16041,2019-07-29 22:21:00,Red Sauce,1.0,0.5,6,2019-07-29,,
16038,2019-07-29 20:03:00,Mango Chutney,1.0,0.5,8,2019-07-29,,
16033,2019-07-29 17:20:00,Mint Sauce,1.0,0.5,6,2019-07-29,,
16030,2019-07-28 20:00:00,Mango Chutney,1.0,0.5,9,2019-07-28,,
16030,2019-07-28 20:00:00,Mint Sauce,1.0,0.5,9,2019-07-28,,
16030,2019-07-28 20:00:00,Onion Chutney,1.0,0.5,9,2019-07-28,,
16027,2019-07-28 19:29:00,Onion Chutney,1.0,0.5,5,2019-07-28,,
16026,2019-07-28 19:29:00,Mango Chutney,1.0,0.5,7,2019-07-28,,
16026,2019-07-28 19:29:00,Mint Sauce,1.0,0.5,7,2019-07-28,,
16020,2019-07-28 17:58:00,Mango Chutney,1.0,0.5,6,2019-07-28,,
16020,2019-07-28 17:58:00,Mint Sauce,1.0,0.5,6,2019-07-28,,
16019,2019-07-28 17:41:00,Mango Chutney,1.0,0.5,6,2019-07-28,,
16017,2019-07-28 17:10:00,Mango Chutney,1.0,0.5,7,2019-07-28,,
16011,2019-07-27 20:28:00,Mango Chutney,1.0,0.5,10,2019-07-27,,
16011,2019-07-27 20:28:00,Mint Sauce,1.0,0.5,10,2019-07-27,,
16009,2019-07-27 19:49:00,Mango Chutney,2.0,0.5,11,2019-07-27,,
16009,2019-07-27 19:49:00,Lime Pickle,1.0,0.5,11,2019-07-27,,
16008,2019-07-27 19:36:00,Mango Chutney,1.0,0.5,6,2019-07-27,,
16007,2019-07-27 19:35:00,Mint Sauce,1.0,0.5,9,2019-07-27,,
16007,2019-07-27 19:35:00,Red Sauce,1.0,0.5,9,2019-07-27,,
16006,2019-07-27 19:35:00,Mint Sauce,1.0,0.5,5,2019-07-27,,
16006,2019-07-27 19:35:00,Mango Chutney,1.0,0.5,5,2019-07-27,,
16005,2019-07-27 19:23:00,Mint Sauce,2.0,0.5,17,2019-07-27,,
16002,2019-07-27 18:56:00,Mango Chutney,1.0,0.5,10,2019-07-27,,
16002,2019-07-27 18:56:00,Mint Sauce,1.0,0.5,10,2019-07-27,,
15998,2019-07-27 18:18:00,Mango Chutney,1.0,0.5,7,2019-07-27,,
15996,2019-07-27 18:11:00,Mango Chutney,1.0,0.5,8,2019-07-27,,
15995,2019-07-27 18:01:00,Mint Sauce,1.0,0.5,10,2019-07-27,,
15995,2019-07-27 18:01:00,Mango Chutney,1.0,0.5,10,2019-07-27,,
15990,2019-07-27 16:55:00,Onion Chutney,2.0,0.5,13,2019-07-27,,
15990,2019-07-27 16:55:00,Red Sauce,2.0,0.5,13,2019-07-27,,
15990,2019-07-27 16:55:00,Mint Sauce,2.0,0.5,13,2019-07-27,,
15990,2019-07-27 16:55:00,Mango Chutney,1.0,0.5,13,2019-07-27,,
15990,2019-07-27 16:55:00,Lime Pickle,1.0,0.5,13,2019-07-27,,
15985,2019-07-26 20:42:00,Mint Sauce,1.0,0.5,6,2019-07-26,,
15980,2019-07-26 19:51:00,Mango Chutney,1.0,0.5,6,2019-07-26,,
15979,2019-07-26 19:42:00,Mango Chutney,1.0,0.5,6,2019-07-26,,
15979,2019-07-26 19:42:00,Red Sauce,1.0,0.5,6,2019-07-26,,
15978,2019-07-26 19:42:00,Red Sauce,1.0,0.5,10,2019-07-26,,
15978,2019-07-26 19:42:00,Mango Chutney,1.0,0.5,10,2019-07-26,,
15978,2019-07-26 19:42:00,Mint Sauce,1.0,0.5,10,2019-07-26,,
15977,2019-07-26 19:33:00,Red Sauce,1.0,0.5,10,2019-07-26,,
15977,2019-07-26 19:33:00,Mango Chutney,1.0,0.5,10,2019-07-26,,
15977,2019-07-26 19:33:00,Mint Sauce,1.0,0.5,10,2019-07-26,,
15973,2019-07-26 19:12:00,Mint Sauce,1.0,0.5,9,2019-07-26,,
15973,2019-07-26 19:12:00,Red Sauce,1.0,0.5,9,2019-07-26,,
15967,2019-07-26 18:32:00,Mango Chutney,1.0,0.5,7,2019-07-26,,
15966,2019-07-26 18:14:00,Mango Chutney,1.0,0.5,7,2019-07-26,,
15966,2019-07-26 18:14:00,Lime Pickle,1.0,0.5,7,2019-07-26,,
15965,2019-07-26 17:56:00,Mango Chutney,1.0,0.5,7,2019-07-26,,
15964,2019-07-26 17:46:00,Mint Sauce,2.0,0.5,11,2019-07-26,,
15964,2019-07-26 17:46:00,Onion Chutney,1.0,0.5,11,2019-07-26,,
15964,2019-07-26 17:46:00,Red Sauce,1.0,0.5,11,2019-07-26,,
15964,2019-07-26 17:46:00,Lime Pickle,1.0,0.5,11,2019-07-26,,
15955,2019-07-25 19:51:00,Onion Chutney,1.0,0.5,6,2019-07-25,,
15955,2019-07-25 19:51:00,Red Sauce,1.0,0.5,6,2019-07-25,,
15954,2019-07-25 19:50:00,Mango Chutney,2.0,0.5,5,2019-07-25,,
15951,2019-07-25 19:11:00,Mint Sauce,1.0,0.5,8,2019-07-25,,
15951,2019-07-25 19:11:00,Mango Chutney,1.0,0.5,8,2019-07-25,,
15947,2019-07-25 17:23:00,Lime Pickle,1.0,0.5,5,2019-07-25,,
15945,2019-07-24 23:08:00,Mango Chutney,1.0,0.5,11,2019-07-24,,
15945,2019-07-24 23:08:00,Mint Sauce,1.0,0.5,11,2019-07-24,,
15945,2019-07-24 23:08:00,Onion Chutney,1.0,0.5,11,2019-07-24,,
15935,2019-07-23 21:30:00,Mint Sauce,1.0,0.5,9,2019-07-23,,
15934,2019-07-23 19:54:00,Mango Chutney,2.0,0.5,3,2019-07-23,,
15931,2019-07-23 19:26:00,Red Sauce,1.0,0.5,6,2019-07-23,,
15931,2019-07-23 19:26:00,Mint Sauce,1.0,0.5,6,2019-07-23,,
15925,2019-07-22 20:14:00,Onion Chutney,1.0,0.5,6,2019-07-22,,
15925,2019-07-22 20:14:00,Mint Sauce,1.0,0.5,6,2019-07-22,,
15925,2019-07-22 20:14:00,Red Sauce,1.0,0.5,6,2019-07-22,,
15915,2019-07-21 18:55:00,Mango Chutney,2.0,0.5,5,2019-07-21,,
15915,2019-07-21 18:55:00,Mint Sauce,1.0,0.5,5,2019-07-21,,
15914,2019-07-21 18:47:00,Mango Chutney,1.0,0.5,7,2019-07-21,,
15906,2019-07-21 17:26:00,Onion Chutney,1.0,0.5,6,2019-07-21,,
15904,2019-07-21 14:36:00,Lime Pickle,1.0,0.5,4,2019-07-21,,
15900,2019-07-20 21:17:00,Red Sauce,1.0,0.5,9,2019-07-20,,
15896,2019-07-20 20:15:00,Mango Chutney,1.0,0.5,9,2019-07-20,,
15895,2019-07-20 19:47:00,Mango Chutney,1.0,0.5,9,2019-07-20,,
15895,2019-07-20 19:47:00,Mint Sauce,1.0,0.5,9,2019-07-20,,
15892,2019-07-20 19:04:00,Mint Sauce,1.0,0.5,6,2019-07-20,,
15892,2019-07-20 19:04:00,Onion Chutney,1.0,0.5,6,2019-07-20,,
15891,2019-07-20 19:04:00,Mint Sauce,1.0,0.5,6,2019-07-20,,
15891,2019-07-20 19:04:00,Onion Chutney,1.0,0.5,6,2019-07-20,,
15890,2019-07-20 18:58:00,Mango Chutney,1.0,0.5,5,2019-07-20,,
15888,2019-07-20 18:45:00,Mango Chutney,2.0,0.5,9,2019-07-20,,
15887,2019-07-20 18:41:00,Mango Chutney,1.0,0.5,11,2019-07-20,,
15887,2019-07-20 18:41:00,Mint Sauce,1.0,0.5,11,2019-07-20,,
15887,2019-07-20 18:41:00,Red Sauce,1.0,0.5,11,2019-07-20,,
15885,2019-07-20 18:12:00,Mint Sauce,1.0,0.5,5,2019-07-20,,
15884,2019-07-20 18:08:00,Mint Sauce,1.0,0.5,5,2019-07-20,,
15879,2019-07-20 16:55:00,Mango Chutney,1.0,0.5,7,2019-07-20,,
15873,2019-07-19 20:15:00,Mint Sauce,1.0,0.5,8,2019-07-19,,
15872,2019-07-19 19:44:00,Mango Chutney,1.0,0.5,12,2019-07-19,,
15872,2019-07-19 19:44:00,Onion Chutney,4.0,0.5,12,2019-07-19,,
15872,2019-07-19 19:44:00,Red Sauce,2.0,0.5,12,2019-07-19,,
15870,2019-07-19 19:29:00,Mango Chutney,1.0,0.5,6,2019-07-19,,
15869,2019-07-19 19:12:00,Mango Chutney,1.0,0.5,12,2019-07-19,,
15869,2019-07-19 19:12:00,Lime Pickle,1.0,0.5,12,2019-07-19,,
15869,2019-07-19 19:12:00,Mint Sauce,1.0,0.5,12,2019-07-19,,
15867,2019-07-19 19:06:00,Red Sauce,1.0,0.5,10,2019-07-19,,
15867,2019-07-19 19:06:00,Mint Sauce,1.0,0.5,10,2019-07-19,,
15867,2019-07-19 19:06:00,Lime Pickle,1.0,0.5,10,2019-07-19,,
15861,2019-07-19 18:10:00,Lime Pickle,1.0,0.5,11,2019-07-19,,
15860,2019-07-19 18:08:00,Mango Chutney,1.0,0.5,5,2019-07-19,,
15859,2019-07-19 18:05:00,Mango Chutney,1.0,0.5,5,2019-07-19,,
15856,2019-07-19 17:42:00,Mango Chutney,2.0,0.5,7,2019-07-19,,
15854,2019-07-19 17:31:00,Mango Chutney,2.0,0.5,6,2019-07-19,,
15854,2019-07-19 17:31:00,Onion Chutney,2.0,0.5,6,2019-07-19,,
15852,2019-07-19 17:14:00,Mango Chutney,1.0,0.5,9,2019-07-19,,
15825,2019-07-16 20:22:00,Onion Chutney,2.0,0.5,4,2019-07-16,,
15820,2019-07-16 19:02:00,Mango Chutney,2.0,0.5,7,2019-07-16,,
15814,2019-07-16 17:35:00,Lime Pickle,1.0,0.5,6,2019-07-16,,
15810,2019-07-15 21:44:00,Mint Sauce,1.0,0.5,4,2019-07-15,,
15809,2019-07-15 21:30:00,Mint Sauce,1.0,0.5,3,2019-07-15,,
15807,2019-07-15 20:35:00,Mint Sauce,1.0,0.5,5,2019-07-15,,
15805,2019-07-15 19:18:00,Mango Chutney,2.0,0.5,4,2019-07-15,,
15804,2019-07-15 18:51:00,Mango Chutney,1.0,0.5,8,2019-07-15,,
15804,2019-07-15 18:51:00,Mint Sauce,1.0,0.5,8,2019-07-15,,
15804,2019-07-15 18:51:00,Onion Chutney,1.0,0.5,8,2019-07-15,,
15797,2019-07-14 20:29:00,Mint Sauce,1.0,0.5,6,2019-07-14,,
15796,2019-07-14 20:23:00,Mint Sauce,2.0,0.5,5,2019-07-14,,
15788,2019-07-14 18:07:00,Mango Chutney,1.0,0.5,6,2019-07-14,,
15787,2019-07-14 17:47:00,Mango Chutney,1.0,0.5,9,2019-07-14,,
15787,2019-07-14 17:47:00,Red Sauce,1.0,0.5,9,2019-07-14,,
15785,2019-07-14 16:41:00,Mango Chutney,1.0,0.5,7,2019-07-14,,
15784,2019-07-14 16:27:00,Onion Chutney,1.0,0.5,8,2019-07-14,,
15784,2019-07-14 16:27:00,Mint Sauce,1.0,0.5,8,2019-07-14,,
15776,2019-07-13 19:31:00,Mango Chutney,1.0,0.5,5,2019-07-13,,
15774,2019-07-13 19:07:00,Mango Chutney,1.0,0.5,10,2019-07-13,,
15774,2019-07-13 19:07:00,Mint Sauce,1.0,0.5,10,2019-07-13,,
15771,2019-07-13 18:53:00,Mango Chutney,1.0,0.5,16,2019-07-13,,
15771,2019-07-13 18:53:00,Mint Sauce,1.0,0.5,16,2019-07-13,,
15771,2019-07-13 18:53:00,Onion Chutney,1.0,0.5,16,2019-07-13,,
15771,2019-07-13 18:53:00,Red Sauce,1.0,0.5,16,2019-07-13,,
15768,2019-07-13 18:42:00,Mango Chutney,1.0,0.5,8,2019-07-13,,
15767,2019-07-13 18:36:00,Mint Sauce,2.0,0.5,8,2019-07-13,,
15767,2019-07-13 18:36:00,Onion Chutney,2.0,0.5,8,2019-07-13,,
15761,2019-07-13 17:22:00,Mango Chutney,1.0,0.5,5,2019-07-13,,
15760,2019-07-13 17:17:00,Mango Chutney,1.0,0.5,5,2019-07-13,,
15754,2019-07-12 19:54:00,Mint Sauce,2.0,0.5,7,2019-07-12,,
15748,2019-07-12 19:18:00,Mango Chutney,1.0,0.5,8,2019-07-12,,
15735,2019-07-11 19:33:00,Mango Chutney,2.0,0.5,18,2019-07-11,,
15735,2019-07-11 19:33:00,Mint Sauce,2.0,0.5,18,2019-07-11,,
15735,2019-07-11 19:33:00,Onion Chutney,2.0,0.5,18,2019-07-11,,
15731,2019-07-11 18:43:00,Red Sauce,1.0,0.5,8,2019-07-11,,
15731,2019-07-11 18:43:00,Mango Chutney,1.0,0.5,8,2019-07-11,,
15729,2019-07-11 18:27:00,Mango Chutney,2.0,0.5,7,2019-07-11,,
15723,2019-07-10 19:24:00,Mango Chutney,2.0,0.5,8,2019-07-10,,
15723,2019-07-10 19:24:00,Onion Chutney,1.0,0.5,8,2019-07-10,,
15721,2019-07-10 18:25:00,Mint Sauce,1.0,0.5,9,2019-07-10,,
15721,2019-07-10 18:25:00,Lime Pickle,1.0,0.5,9,2019-07-10,,
15720,2019-07-10 18:17:00,Onion Chutney,1.0,0.5,6,2019-07-10,,
15720,2019-07-10 18:17:00,Mint Sauce,1.0,0.5,6,2019-07-10,,
15717,2019-07-09 19:57:00,Mango Chutney,1.0,0.5,4,2019-07-09,,
15715,2019-07-09 19:19:00,Onion Chutney,1.0,0.5,5,2019-07-09,,
15712,2019-07-09 18:14:00,Mango Chutney,2.0,0.5,7,2019-07-09,,
15712,2019-07-09 18:14:00,Mint Sauce,1.0,0.5,7,2019-07-09,,
15711,2019-07-09 17:41:00,Red Sauce,1.0,0.5,4,2019-07-09,,
15695,2019-07-07 19:42:00,Mango Chutney,1.0,0.5,6,2019-07-07,,
15695,2019-07-07 19:42:00,Onion Chutney,1.0,0.5,6,2019-07-07,,
15688,2019-07-07 18:04:00,Mint Sauce,2.0,0.5,6,2019-07-07,,
15679,2019-07-06 20:47:00,Mango Chutney,1.0,0.5,9,2019-07-06,,
15674,2019-07-06 19:44:00,Red Sauce,1.0,0.5,7,2019-07-06,,
15672,2019-07-06 19:30:00,Mango Chutney,1.0,0.5,6,2019-07-06,,
15670,2019-07-06 19:18:00,Mango Chutney,1.0,0.5,13,2019-07-06,,
15670,2019-07-06 19:18:00,Lime Pickle,1.0,0.5,13,2019-07-06,,
15669,2019-07-06 19:02:00,Mint Sauce,1.0,0.5,8,2019-07-06,,
15669,2019-07-06 19:02:00,Onion Chutney,1.0,0.5,8,2019-07-06,,
15665,2019-07-06 18:39:00,Red Sauce,1.0,0.5,9,2019-07-06,,
15663,2019-07-06 18:32:00,Mint Sauce,1.0,0.5,7,2019-07-06,,
15658,2019-07-06 18:02:00,Mango Chutney,1.0,0.5,10,2019-07-06,,
15658,2019-07-06 18:02:00,Mint Sauce,1.0,0.5,10,2019-07-06,,
15658,2019-07-06 18:02:00,Onion Chutney,1.0,0.5,10,2019-07-06,,
15656,2019-07-06 17:20:00,Onion Chutney,1.0,0.5,7,2019-07-06,,
15655,2019-07-06 17:15:00,Mango Chutney,1.0,0.5,17,2019-07-06,,
15654,2019-07-06 16:59:00,Mango Chutney,1.0,0.5,9,2019-07-06,,
15650,2019-07-05 21:40:00,Onion Chutney,1.0,0.5,5,2019-07-05,,
15649,2019-07-05 21:33:00,Mango Chutney,1.0,0.5,4,2019-07-05,,
15645,2019-07-05 19:43:00,Mango Chutney,1.0,0.5,7,2019-07-05,,
15645,2019-07-05 19:43:00,Onion Chutney,1.0,0.5,7,2019-07-05,,
15643,2019-07-05 19:29:00,Mango Chutney,4.0,0.5,10,2019-07-05,,
15643,2019-07-05 19:29:00,Onion Chutney,2.0,0.5,10,2019-07-05,,
15641,2019-07-05 19:09:00,Onion Chutney,2.0,0.5,5,2019-07-05,,
15637,2019-07-05 18:23:00,Mango Chutney,1.0,0.5,6,2019-07-05,,
15635,2019-07-05 18:14:00,Red Sauce,1.0,0.5,9,2019-07-05,,
15635,2019-07-05 18:14:00,Mint Sauce,1.0,0.5,9,2019-07-05,,
15633,2019-07-05 17:56:00,Mango Chutney,2.0,0.5,7,2019-07-05,,
15632,2019-07-05 17:33:00,Onion Chutney,2.0,0.5,7,2019-07-05,,
15632,2019-07-05 17:33:00,Mango Chutney,1.0,0.5,7,2019-07-05,,
15631,2019-07-05 17:26:00,Mango Chutney,2.0,0.5,9,2019-07-05,,
15631,2019-07-05 17:26:00,Onion Chutney,1.0,0.5,9,2019-07-05,,
15630,2019-07-05 17:22:00,Mango Chutney,1.0,0.5,10,2019-07-05,,
15630,2019-07-05 17:22:00,Mint Sauce,1.0,0.5,10,2019-07-05,,
15630,2019-07-05 17:22:00,Onion Chutney,1.0,0.5,10,2019-07-05,,
15630,2019-07-05 17:22:00,Red Sauce,1.0,0.5,10,2019-07-05,,
15630,2019-07-05 17:22:00,Lime Pickle,1.0,0.5,10,2019-07-05,,
15626,2019-07-04 19:50:00,Mango Chutney,1.0,0.5,12,2019-07-04,,
15626,2019-07-04 19:50:00,Mint Sauce,1.0,0.5,12,2019-07-04,,
15620,2019-07-04 17:45:00,Mango Chutney,4.0,0.5,13,2019-07-04,,
15620,2019-07-04 17:45:00,Mint Sauce,1.0,0.5,13,2019-07-04,,
15620,2019-07-04 17:45:00,Lime Pickle,2.0,0.5,13,2019-07-04,,
15616,2019-07-03 20:12:00,Mint Sauce,1.0,0.5,8,2019-07-03,,
15616,2019-07-03 20:12:00,Red Sauce,1.0,0.5,8,2019-07-03,,
15615,2019-07-03 19:33:00,Onion Chutney,1.0,0.5,5,2019-07-03,,
15614,2019-07-03 19:18:00,Mango Chutney,1.0,0.5,7,2019-07-03,,
15614,2019-07-03 19:18:00,Mint Sauce,1.0,0.5,7,2019-07-03,,
15612,2019-07-03 18:07:00,Mint Sauce,1.0,0.5,9,2019-07-03,,
15602,2019-07-02 19:24:00,Mango Chutney,1.0,0.5,9,2019-07-02,,
15602,2019-07-02 19:24:00,Mint Sauce,1.0,0.5,9,2019-07-02,,
15601,2019-07-02 19:13:00,Mango Chutney,2.0,0.5,6,2019-07-02,,
15595,2019-07-01 19:44:00,Onion Chutney,1.0,0.5,5,2019-07-01,,
15593,2019-07-01 18:33:00,Mango Chutney,2.0,0.5,7,2019-07-01,,
15588,2019-06-30 21:36:00,Mango Chutney,1.0,0.5,5,2019-06-30,,
15587,2019-06-30 20:38:00,Mango Chutney,1.0,0.5,10,2019-06-30,,
15587,2019-06-30 20:38:00,Mint Sauce,1.0,0.5,10,2019-06-30,,
15585,2019-06-30 19:47:00,Mint Sauce,1.0,0.5,4,2019-06-30,,
15584,2019-06-30 19:46:00,Mint Sauce,2.0,0.5,6,2019-06-30,,
15583,2019-06-30 19:39:00,Onion Chutney,1.0,0.5,4,2019-06-30,,
15578,2019-06-30 18:25:00,Red Sauce,1.0,0.5,8,2019-06-30,,
15578,2019-06-30 18:25:00,Mango Chutney,1.0,0.5,8,2019-06-30,,
15567,2019-06-29 20:18:00,Red Sauce,1.0,0.5,6,2019-06-29,,
15560,2019-06-29 19:00:00,Onion Chutney,1.0,0.5,8,2019-06-29,,
15560,2019-06-29 19:00:00,Mint Sauce,1.0,0.5,8,2019-06-29,,
15558,2019-06-29 18:15:00,Mango Chutney,1.0,0.5,13,2019-06-29,,
15558,2019-06-29 18:15:00,Mint Sauce,2.0,0.5,13,2019-06-29,,
15558,2019-06-29 18:15:00,Onion Chutney,2.0,0.5,13,2019-06-29,,
15558,2019-06-29 18:15:00,Red Sauce,1.0,0.5,13,2019-06-29,,
15558,2019-06-29 18:15:00,Lime Pickle,1.0,0.5,13,2019-06-29,,
15554,2019-06-29 16:07:00,Onion Chutney,1.0,0.5,7,2019-06-29,,
15546,2019-06-28 20:23:00,Mango Chutney,1.0,0.5,7,2019-06-28,,
15545,2019-06-28 20:06:00,Onion Chutney,2.0,0.5,6,2019-06-28,,
15538,2019-06-28 18:50:00,Red Sauce,1.0,0.5,9,2019-06-28,,
15537,2019-06-28 18:47:00,Mango Chutney,2.0,0.5,10,2019-06-28,,
15536,2019-06-28 18:43:00,Mango Chutney,2.0,0.5,9,2019-06-28,,
15536,2019-06-28 18:43:00,Red Sauce,2.0,0.5,9,2019-06-28,,
15534,2019-06-28 18:34:00,Onion Chutney,1.0,0.5,5,2019-06-28,,
15532,2019-06-28 18:22:00,Mango Chutney,1.0,0.5,5,2019-06-28,,
15530,2019-06-28 17:52:00,Mango Chutney,2.0,0.5,9,2019-06-28,,
15525,2019-06-27 20:16:00,Mint Sauce,1.0,0.5,5,2019-06-27,,
15523,2019-06-27 19:47:00,Lime Pickle,1.0,0.5,7,2019-06-27,,
15518,2019-06-26 20:06:00,Onion Chutney,2.0,0.5,5,2019-06-26,,
15517,2019-06-26 19:49:00,Lime Pickle,1.0,0.5,5,2019-06-26,,
15515,2019-06-26 18:40:00,Mango Chutney,2.0,0.5,6,2019-06-26,,
15513,2019-06-26 17:46:00,Mango Chutney,2.0,0.5,8,2019-06-26,,
15512,2019-06-26 17:42:00,Onion Chutney,2.0,0.5,6,2019-06-26,,
15494,2019-06-24 19:00:00,Mango Chutney,1.0,0.5,4,2019-06-24,,
15487,2019-06-23 20:37:00,Mint Sauce,2.0,0.5,8,2019-06-23,,
15487,2019-06-23 20:37:00,Mango Chutney,1.0,0.5,8,2019-06-23,,
15481,2019-06-23 18:21:00,Red Sauce,1.0,0.5,7,2019-06-23,,
15479,2019-06-23 17:53:00,Mango Chutney,1.0,0.5,10,2019-06-23,,
15478,2019-06-23 17:50:00,Mango Chutney,1.0,0.5,6,2019-06-23,,
15477,2019-06-23 17:33:00,Red Sauce,1.0,0.5,8,2019-06-23,,
15467,2019-06-22 19:58:00,Mint Sauce,1.0,0.5,4,2019-06-22,,
15466,2019-06-22 19:38:00,Mint Sauce,1.0,0.5,7,2019-06-22,,
15465,2019-06-22 19:29:00,Mango Chutney,2.0,0.5,8,2019-06-22,,
15465,2019-06-22 19:29:00,Onion Chutney,2.0,0.5,8,2019-06-22,,
15461,2019-06-22 19:04:00,Mango Chutney,1.0,0.5,11,2019-06-22,,
